Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Data Value,year,month
130526,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,406.0,Fresh Meadows,15.3,2013,1
177172,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,12.8,2008,12
212701,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,11.1,2013,12
169366,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305.0,East New York and Starrett City (CD5),11.9,2010,6
169425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305.0,East New York and Starrett City (CD5),11.5,2011,6
411015,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),9.0,2016,6
175408,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,23.1,2011,12
549861,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,24.9,2016,12
175324,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,25.3,2009,12
549859,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,13.8,2017,6
412526,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,22.7,2015,12
740992,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,20.0,2020,12
412027,386,Ozone (O3),Mean,ppb,UHF42,406.0,Fresh Meadows,33.2,2016,6
214147,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316.0,Brownsville (CD16),9.2,2013,12
547718,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316.0,Brownsville (CD16),8.1,2016,12
823255,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,8.4,2022,1
605668,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102.0,Northeast Bronx,8.1,2017,12
165785,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),29.9,2008,12
827020,386,Ozone (O3),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),34.6,2022,6
219694,386,Ozone (O3),Mean,ppb,Citywide,1.0,New York City,33.1,2011,6
219693,386,Ozone (O3),Mean,ppb,Citywide,1.0,New York City,33.7,2010,6
741121,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,20.9,2020,12
412656,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,13.2,2016,6
179120,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,17.1,2011,6
179119,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,17.6,2010,6
412655,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,22.1,2015,12
412070,386,Ozone (O3),Mean,ppb,Citywide,1.0,New York City,33.8,2016,6
338248,386,Ozone (O3),Mean,ppb,Citywide,1.0,New York City,31.8,2015,6
336719,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,13.6,2015,6
179134,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,21.1,2009,12
179107,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,23.5,2012,12
643547,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,13.0,2019,6
667514,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1.0,New York City,23.0,2019,12
650998,386,Ozone (O3),Mean,ppb,Citywide,1.0,New York City,30.6,2019,6
166718,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),19.2,2010,6
741229,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),23.1,2020,12
336821,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),14.2,2015,6
629041,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,2.3,2015,1
518686,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501.0,Port Richmond,9.8,2012,1
629051,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501.0,Port Richmond,7.7,2015,1
411066,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310.0,Bay Ridge and Dyker Heights (CD10),8.2,2016,6
742498,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),6.7,2020,12
177219,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,9.3,2009,12
605664,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101.0,Kingsbridge - Riverdale,8.3,2018,6
212948,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,10.0,2013,12
177209,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,9.8,2009,12
669752,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,7.8,2020,6
605748,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401.0,Long Island City - Astoria,9.4,2018,6
170376,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312.0,Borough Park (CD12),8.9,2011,12
518676,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401.0,Long Island City - Astoria,4.3,2012,1
131226,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201.0,Greenpoint,36.6,2005,1
518943,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201.0,Greenpoint,26.9,2012,1
177180,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,11.6,2008,12
741237,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),16.2,2021,1
742192,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204.0,East New York,6.8,2020,12
606040,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),8.0,2017,12
650038,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),6.7,2019,1
166672,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),19.2,2009,6
165905,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),29.0,2010,12
167782,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),19.9,2012,12
165964,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),22.8,2011,12
550137,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),25.4,2016,12
742285,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,6.5,2020,12
177852,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,11.3,2010,6
177894,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,11.0,2011,6
410858,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,7.1,2015,12
410859,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,7.5,2016,6
130444,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,5.0,Staten Island,0.1,2013,1
649758,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,6.9,2018,12
411020,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),8.5,2015,12
411021,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),8.3,2016,6
742447,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),6.5,2020,12
411111,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),7.9,2016,6
550104,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),24.7,2016,12
412770,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),13.5,2016,6
741235,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),22.6,2020,12
166731,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),17.8,2010,6
166790,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),17.4,2011,6
825863,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,14.8,2022,1
412025,386,Ozone (O3),Mean,ppb,UHF42,404.0,Bayside - Little Neck,33.0,2016,6
176004,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,8.5,2011,6
175962,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,9.5,2010,6
412551,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,6.7,2016,6
827002,386,Ozone (O3),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),34.0,2022,6
167732,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),21.1,2011,12
167714,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),20.2,2011,12
826046,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),10.7,2022,6
826363,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),11.2,2022,6
167690,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105.0,Midtown (CD5),40.0,2011,12
825837,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105.0,Midtown (CD5),22.5,2022,6
605944,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205.0,Fordham and University Heights (CD5),8.7,2017,12
168440,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),13.5,2008,12
741243,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316.0,Brownsville (CD16),16.7,2021,1
177844,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,11.4,2010,6
410835,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,7.6,2016,6
742261,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,6.4,2020,12
411105,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),8.4,2016,6
411104,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405.0,Ridgewood and Maspeth (CD5),8.6,2015,12
213616,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316.0,Brownsville (CD16),20.9,2013,12
667797,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),11.3,2020,6
602860,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,24.3,2017,12
175954,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,18.0,2010,6
412796,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),23.6,2015,12
412797,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),13.7,2016,6
336860,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405.0,Ridgewood and Maspeth (CD5),14.4,2015,6
131348,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,4.1,2005,1
828094,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2.0,2017,1
629046,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2.5,2015,1
169342,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),16.1,2010,6
169401,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),15.6,2011,6
130405,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,202.0,Downtown - Heights - Slope,0.8,2013,1
170380,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316.0,Brownsville (CD16),9.1,2011,12
628508,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,20.4,2015,1
211664,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,15.1,2014,6
550143,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),25.5,2016,12
550141,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),14.2,2017,6
166762,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),18.4,2011,6
166703,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),19.3,2010,6
412755,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),15.4,2016,6
166717,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),17.2,2010,6
166776,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),17.3,2011,6
166733,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),18.8,2010,6
412033,386,Ozone (O3),Mean,ppb,UHF42,502.0,Stapleton - St. George,34.2,2016,6
222637,386,Ozone (O3),Mean,ppb,UHF42,502.0,Stapleton - St. George,33.2,2011,6
222577,386,Ozone (O3),Mean,ppb,UHF42,402.0,West Queens,33.0,2011,6
175950,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,20.3,2010,6
412545,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,10.9,2016,6
412544,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,19.4,2015,12
741010,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,20.1,2020,12
412515,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,15.6,2016,6
165995,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),24.0,2012,12
167588,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),22.6,2009,12
166009,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),24.7,2012,12
167602,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),21.9,2009,12
166025,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),25.0,2012,12
518687,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502.0,Stapleton - St. George,8.6,2012,1
629052,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502.0,Stapleton - St. George,5.7,2015,1
178512,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,10.6,2010,12
177210,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,9.8,2009,12
177294,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,9.6,2011,12
547457,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,8.5,2016,12
669749,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,7.4,2020,6
131354,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502.0,Stapleton - St. George,6.1,2005,1
828100,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502.0,Stapleton - St. George,3.0,2017,1
172660,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,19.0,2010,12
169372,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),11.5,2010,6
412520,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,20.9,2015,12
412521,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,12.7,2016,6
336500,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104.0,Pelham - Throgs Neck,15.1,2015,6
166779,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),18.1,2011,6
167616,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),21.5,2009,12
131332,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,211.0,Williamsburg - Bushwick,19.8,2005,1
169434,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),11.4,2011,6
169445,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),11.3,2011,6
606007,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),8.3,2017,12
823514,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),5.6,2022,1
334045,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,8.3,2015,1
547463,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,7.9,2016,12
130400,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,104.0,Pelham - Throgs Neck,4.4,2013,1
170378,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),8.9,2011,12
170389,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),8.9,2011,12
823546,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407.0,Flushing and Whitestone (CD7),6.7,2022,6
629044,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404.0,Bayside - Little Neck,1.2,2015,1
828092,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,404.0,Bayside - Little Neck,0.0,2017,1
518957,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,304.0,Upper West Side,23.5,2012,1
643470,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,23.3,2018,12
667357,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,16.8,2020,1
742504,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314.0,Flatbush and Midwood (CD14),6.7,2020,12
823363,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,5.6,2022,1
227605,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,314.0,Flatbush and Midwood (CD14),1.4,2011,1
227586,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,207.0,Kingsbridge Heights and Bedford (CD7),1.6,2011,1
227616,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,407.0,Flushing and Whitestone (CD7),1.3,2011,1
227598,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,307.0,Sunset Park (CD7),1.5,2011,1
227623,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,414.0,Rockaway and Broad Channel (CD14),0.8,2011,1
172621,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,23.8,2009,12
669711,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,6.4,2019,12
227535,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,303.0,Bedford Stuyvesant (CD3),2.0,2011,1
227553,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,403.0,Jackson Heights (CD3),2.3,2011,1
227554,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,404.0,Elmhurst and Corona (CD4),2.3,2011,1
227523,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,CD,203.0,Morrisania and Crotona (CD3),2.0,2011,1
227612,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,403.0,Jackson Heights (CD3),1.6,2011,1
315585,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,Borough,1.0,Bronx,1.1,2011,1
799808,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,408.0,Jamaica,0.8,2014,1
799858,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,Borough,2.0,Brooklyn,0.9,2014,1
315603,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,207.0,East Flatbush - Flatbush,1.4,2011,1
338207,386,Ozone (O3),Mean,ppb,UHF42,408.0,Jamaica,32.0,2015,6
650935,386,Ozone (O3),Mean,ppb,UHF42,207.0,East Flatbush - Flatbush,31.4,2019,6
338186,386,Ozone (O3),Mean,ppb,UHF42,208.0,Canarsie - Flatlands,34.7,2015,6
176585,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407.0,Southwest Queens,21.7,2009,12
643424,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,13.1,2019,6
667268,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,22.3,2019,12
338307,386,Ozone (O3),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),34.1,2015,6
651057,386,Ozone (O3),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),30.0,2019,6
338294,386,Ozone (O3),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),31.2,2015,6
651026,386,Ozone (O3),Mean,ppb,CD,304.0,Bushwick (CD4),30.5,2019,6
338275,386,Ozone (O3),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),30.6,2015,6
651025,386,Ozone (O3),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),29.6,2019,6
651039,386,Ozone (O3),Mean,ppb,CD,317.0,East Flatbush (CD17),31.8,2019,6
334139,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,10.0,2015,6
742292,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,8.5,2021,6
410923,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,8.1,2015,12
799786,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,207.0,East Flatbush - Flatbush,1.0,2014,1
315604,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,208.0,Canarsie - Flatlands,1.1,2011,1
799807,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,407.0,Southwest Queens,0.8,2014,1
315614,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,307.0,Gramercy Park - Murray Hill,2.8,2011,1
315625,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,408.0,Jamaica,1.3,2011,1
130767,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,407.0,Southwest Queens,2.4,2005,1
227613,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,404.0,Elmhurst and Corona (CD4),1.6,2011,1
227583,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,204.0,Highbridge and Concourse (CD4),1.7,2011,1
667760,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),26.3,2019,12
166016,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),22.7,2012,12
167609,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),19.2,2009,12
336763,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),21.4,2015,1
667531,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),19.4,2020,1
216553,386,Ozone (O3),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),30.5,2014,6
825778,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,13.4,2022,6
176670,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408.0,Jamaica,19.4,2011,12
643505,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,15.6,2019,6
172176,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,20.2,2012,6
172210,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202.0,Downtown - Heights - Slope,20.0,2013,6
825907,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302.0,Central Harlem - Morningside Heights,21.6,2021,12
131579,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,47.9,2009,1
628424,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,408.0,Jamaica,31.7,2015,1
628413,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,307.0,Gramercy Park - Murray Hill,35.7,2015,1
518739,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",Borough,1.0,Bronx,47.3,2012,1
518779,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,408.0,Jamaica,36.5,2012,1
131590,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,408.0,Jamaica,42.7,2009,1
741080,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,14.7,2021,6
741023,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,12.4,2021,6
825974,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,21.3,2021,12
412615,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,20.5,2015,12
825895,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402.0,West Queens,22.6,2021,12
176617,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,39.2,2010,12
176534,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,34.8,2008,12
336565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,26.3,2015,1
667207,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308.0,Greenwich Village - SoHo,21.3,2020,1
