,Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Data Value,year,month
17128,211655,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,15.4,2014,6
17129,643512,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,22.0,2018,12
17130,643458,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201.0,Greenpoint,26.7,2018,12
17131,336682,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,19.3,2015,1
17132,169438,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),11.1,2011,6
17133,169379,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),11.4,2010,6
17134,411087,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),8.3,2016,6
17135,411098,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),7.7,2015,12
17136,411099,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),7.9,2016,6
17137,742525,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),6.7,2020,12
17138,411101,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404.0,Elmhurst and Corona (CD4),8.1,2015,12
17139,823408,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,6.3,2022,1
17140,173109,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,13.5,2008,12
17141,823387,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,5.8,2022,1
17142,211862,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,13.5,2013,12
17143,823441,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,6.5,2022,1
17144,173089,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,14.7,2008,12
17145,211858,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,12.5,2013,12
17146,649837,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,7.0,2019,1
17147,227595,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,304.0,Bushwick (CD4),1.4,2011,1
17148,227609,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,318.0,Flatlands and Canarsie (CD18),1.0,2011,1
17149,227570,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,103.0,Lower East Side and Chinatown (CD3),2.2,2011,1
17150,227582,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,203.0,Morrisania and Crotona (CD3),1.4,2011,1
17151,227594,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,303.0,Bedford Stuyvesant (CD3),1.4,2011,1
17152,227626,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,CD,503.0,Tottenville and Great Kills (CD3),1.1,2011,1
17153,172709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,32.9,2011,12
17154,172687,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,22.9,2011,12
17155,825870,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,18.5,2022,6
17156,221961,386,Ozone (O3),Mean,ppb,UHF34,306308.0,Chelsea-Village,24.1,2013,6
17157,221960,386,Ozone (O3),Mean,ppb,UHF34,306308.0,Chelsea-Village,26.6,2012,6
17158,221918,386,Ozone (O3),Mean,ppb,UHF34,403.0,Flushing - Clearview,34.5,2012,6
17159,743663,386,Ozone (O3),Mean,ppb,UHF34,403.0,Flushing - Clearview,30.8,2021,6
17160,172211,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,18.7,2013,6
17161,602846,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,19.4,2018,1
17162,741026,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,12.1,2021,6
17163,412564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,17.9,2015,12
17164,825871,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,26.1,2021,12
17165,172188,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,21.2,2012,6
17166,602913,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,23.7,2018,6
17167,602892,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,13.0,2018,6
17168,211777,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,19.5,2013,12
17169,221958,386,Ozone (O3),Mean,ppb,UHF34,306308.0,Chelsea-Village,26.4,2010,6
17170,172154,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,23.3,2011,6
17171,412604,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,26.0,2015,12
17172,741103,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,26.3,2020,12
17173,741082,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,20.1,2020,12
17174,741084,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,15.7,2021,1
17175,825891,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,11.0,2022,6
17176,643462,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,17.7,2019,1
17177,825932,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204.0,East New York,15.6,2022,1
17178,643453,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,15.5,2019,1
17179,171561,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,29.7,2008,12
17180,211580,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,35.9,2013,12
17181,643528,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,25.2,2019,1
17182,602914,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,31.1,2017,12
17183,171586,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,42.8,2008,12
17184,211579,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,36.2,2013,12
17185,171587,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,42.7,2008,12
17186,212331,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504.0,South Beach - Tottenville,20.6,2013,12
17187,212321,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,25.1,2013,12
17188,825702,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404.0,Bayside - Little Neck,14.8,2022,1
17189,165787,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),27.7,2008,12
17190,165776,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),29.5,2008,12
17191,603046,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),23.5,2017,12
17192,172689,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205.0,Sunset Park,21.1,2011,12
17193,827075,386,Ozone (O3),Mean,ppb,UHF34,205.0,Sunset Park,33.7,2022,6
17194,172711,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,18.4,2011,12
17195,825879,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,9.8,2022,6
17196,221943,386,Ozone (O3),Mean,ppb,UHF34,409.0,Southeast Queens,31.8,2013,6
17197,221973,386,Ozone (O3),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,30.7,2013,6
17198,221972,386,Ozone (O3),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,33.7,2012,6
17199,172235,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,15.0,2013,6
17200,172201,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,15.4,2012,6
17201,412645,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,17.1,2015,12
17202,602903,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,16.2,2018,1
17203,602918,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,16.4,2018,1
17204,171623,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,23.8,2009,12
17205,171691,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,21.5,2011,12
17206,211786,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,18.2,2013,12
17207,549976,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,13.1,2017,6
17208,602919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,12.0,2018,6
17209,549978,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,24.3,2016,12
17210,549963,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409.0,Southeast Queens,24.0,2016,12
17211,667491,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,9.0,2020,6
17212,172167,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,16.2,2011,6
17213,172133,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,16.8,2010,6
17214,412643,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,21.6,2015,12
17215,412644,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,13.1,2016,6
17216,667490,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,21.0,2019,12
17217,602865,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,11.5,2018,6
17218,549924,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,23.8,2016,12
17219,211785,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,27.2,2013,12
17220,549975,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,29.4,2016,12
17221,602916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,20.1,2018,6
17222,667485,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,15.1,2020,6
17223,171622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,33.1,2009,12
17224,171690,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,30.7,2011,12
17225,221862,386,Ozone (O3),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,34.5,2010,6
17226,221863,386,Ozone (O3),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,33.9,2011,6
17227,741106,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,24.6,2020,12
17228,412641,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,21.2,2016,6
17229,412640,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,28.2,2015,12
17230,172132,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,28.6,2010,6
17231,172166,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,28.4,2011,6
17232,172642,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,31.1,2009,12
17233,336704,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,21.4,2015,6
17234,171724,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,31.7,2012,12
17236,817117,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,412.0,Jamaica and Hollis (CD12),42.0,2010,1
17237,154463,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,210.0,Throgs Neck and Co-op City (CD10),4.9,2005,1
17238,154477,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,312.0,Borough Park (CD12),1.9,2005,1
17239,154495,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,412.0,Jamaica and Hollis (CD12),2.1,2005,1
17240,643486,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,19.7,2019,1
17241,825866,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,18.9,2022,1
17242,211564,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,26.9,2013,12
17243,602866,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,22.7,2017,12
17244,211581,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,33.3,2013,12
17245,643531,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,22.4,2019,1
17246,602917,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310.0,Union Square-Lower Manhattan,28.7,2017,12
17247,799845,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,403.0,Flushing - Clearview,1.5,2014,1
17248,131443,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,405.0,Ridgewood - Forest Hills,51.1,2009,1
17249,151423,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,503.0,Willowbrook,9.7,2009,1
17250,151413,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403.0,Flushing - Clearview,5.4,2009,1
17252,628573,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,503.0,Willowbrook,14.1,2015,1
17253,131547,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,503.0,Willowbrook,13.5,2009,1
17254,628563,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,403.0,Flushing - Clearview,10.2,2015,1
17255,518976,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,15.9,2012,1
17256,628525,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,503.0,Willowbrook,12.9,2015,1
17257,518966,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,403.0,Flushing - Clearview,9.6,2012,1
17258,213272,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),26.7,2013,12
17259,603082,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),24.0,2017,12
17260,213270,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),28.7,2013,12
17261,603076,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),25.6,2017,12
17262,602944,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),30.2,2017,12
17263,165744,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),44.3,2008,12
17264,175258,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,32.5,2008,12
17265,825789,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103.0,Fordham - Bronx Pk,15.3,2022,1
17266,602764,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303.0,East Harlem,26.8,2017,12
17267,825735,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303.0,East Harlem,16.7,2022,1
17268,212330,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,21.9,2013,12
17269,602824,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,19.5,2017,12
17270,643414,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405.0,Ridgewood - Forest Hills,16.2,2019,1
17271,643438,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,12.2,2019,1
17272,825981,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503.0,Willowbrook,11.9,2022,1
17273,602794,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,24.4,2017,12
17274,643606,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),13.5,2019,1
17275,826373,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),14.7,2022,1
17276,643690,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),16.4,2019,1
17277,211559,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204.0,East New York,27.9,2013,12
17278,602851,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204.0,East New York,24.5,2017,12
17279,602911,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,30.7,2017,12
17280,643525,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,24.1,2019,1
17281,825872,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307.0,Upper East Side-Gramercy,20.7,2022,1
17282,817339,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,502.0,South Beach and Willowbrook (CD2),1.4,2010,1
17283,817225,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,101.0,Financial District (CD1),4.8,2010,1
17284,817226,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,101.0,Financial District (CD1),4.9,2019,1
17285,817312,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,402.0,Woodside and Sunnyside (CD2),7.2,2019,1
17286,817273,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,301.0,Greenpoint and Williamsburg (CD1),4.6,2010,1
17287,817124,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),29.1,2019,1
17288,817123,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),25.4,2010,1
17289,154467,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,302.0,Fort Greene and Brooklyn Heights (CD2),7.4,2005,1
17290,154498,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),1.1,2005,1
17291,154454,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,201.0,Mott Haven and Melrose (CD1),4.5,2005,1
17292,643498,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,20.8,2019,1
17293,171565,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,32.5,2008,12
17294,602848,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,26.2,2017,12
17295,825969,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,15.3,2022,1
17296,825869,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308.0,Chelsea-Village,22.1,2022,1
17297,602893,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,24.4,2017,12
17298,211573,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,27.0,2013,12
17299,825890,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,15.2,2022,1
17300,154455,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,202.0,Hunts Point and Longwood (CD2),2.7,2005,1
17301,154543,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,401.0,Long Island City and Astoria (CD1),31.8,2005,1
17303,151735,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,1.7,2005,1
17304,151734,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,209.0,Bensonhurst - Bay Ridge,2.2,2005,1
17305,151731,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,206.0,Borough Park,2.7,2005,1
17308,151687,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,210.0,Coney Island - Sheepshead Bay,33.7,2005,1
17309,151686,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,209.0,Bensonhurst - Bay Ridge,44.8,2005,1
17311,151707,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,409.0,Southeast Queens,53.0,2005,1
17316,151764,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,3.0,Manhattan,6.2,2005,1
17317,151724,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,106.0,High Bridge - Morrisania,5.5,2005,1
17320,154514,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,202.0,Hunts Point and Longwood (CD2),34.9,2005,1
17322,154442,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,101.0,Financial District (CD1),5.3,2005,1
17323,154499,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,502.0,South Beach and Willowbrook (CD2),1.2,2005,1
17324,154443,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102.0,Greenwich Village and Soho (CD2),9.6,2005,1
17325,154485,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,402.0,Woodside and Sunnyside (CD2),5.0,2005,1
17327,154557,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,501.0,St. George and Stapleton (CD1),24.1,2005,1
17328,154558,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,502.0,South Beach and Willowbrook (CD2),24.2,2005,1
17331,817126,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,502.0,South Beach and Willowbrook (CD2),24.6,2019,1
17335,172613,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,20.1,2009,12
17336,643448,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102.0,Northeast Bronx,12.3,2019,6
17337,667442,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405.0,Ridgewood - Forest Hills,25.3,2019,12
17338,667334,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201.0,Greenpoint,29.3,2019,12
17339,650984,386,Ozone (O3),Mean,ppb,UHF34,402.0,West Queens,30.0,2019,6
17340,667868,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503.0,Tottenville and Great Kills (CD3),15.1,2019,12
17341,166019,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403.0,Jackson Heights (CD3),25.6,2012,12
17342,643673,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),9.2,2019,6
17343,643671,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317.0,East Flatbush (CD17),21.9,2018,12
17344,167668,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),19.2,2010,12
17345,667765,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),13.7,2020,1
17346,823405,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,6.2,2022,1
17347,649806,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,8.2,2018,12
17348,130431,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,407.0,Southwest Queens,0.8,2013,1
17349,336799,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),21.3,2015,1
17350,643629,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),23.8,2018,12
17351,167550,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),20.3,2008,12
17352,213441,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318.0,Flatlands and Canarsie (CD18),11.2,2014,6
17353,650964,386,Ozone (O3),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,28.4,2019,6
17354,172205,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,14.2,2013,6
17355,172171,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,14.8,2012,6
17356,412555,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,16.0,2015,12
17357,741020,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101.0,Kingsbridge - Riverdale,10.8,2021,6
17358,221912,386,Ozone (O3),Mean,ppb,UHF34,402.0,West Queens,33.6,2012,6
17359,221913,386,Ozone (O3),Mean,ppb,UHF34,402.0,West Queens,30.7,2013,6
17360,221882,386,Ozone (O3),Mean,ppb,UHF34,301.0,Washington Heights,32.7,2012,6
17361,221883,386,Ozone (O3),Mean,ppb,UHF34,301.0,Washington Heights,29.3,2013,6
17362,334090,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,10.5,2015,1
17363,334144,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,8.5,2015,1
17364,669646,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,6.1,2020,1
17365,649857,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405.0,Ridgewood - Forest Hills,7.2,2018,12
17366,334138,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,9.2,2015,1
17367,649851,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,8.0,2018,12
